brand;tgl;short_code;outlet_name;region_name;sub_area_name;sales_area_name;micro_cluster_name;cso_code;latitude;longitude;mobo_balance
3ID;2026-08-23;12306573;OPTUS BR;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-28825219593;-8.2085581;114.3676835;69598
3ID;2026-08-23;00266721;qiara cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;2613051225;-7.9708136;114.4117817;166735
3ID;2026-08-23;00415319;Tata Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-28825219589;-7.9544791;114.3952366;23393
3ID;2026-08-23;00435460;Syailendra Copyer;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-194892646707;-8.3660158;114.2562704;3190
3ID;2026-08-23;00270283;YUDA CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;2613051225;-7.94032;114.3912975;62396
3ID;2026-08-23;00402305;Indo Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;2-0012362565;-8.308215528155529;114.20275627005856;377033
3ID;2026-08-23;00098399;TITIN CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-28825219595;-8.2665317;114.3261473;296872
3ID;2026-08-23;00424796;Tunas Jaya Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-28825219595;-8.3263421;114.3473257;10996
3ID;2026-08-23;00314800;Dik Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;2-0012362565;-8.3033583;114.1408403;8760
3ID;2026-08-23;00257386;Airafi cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-28825219593;-8.2188589;114.3764728;20294
3ID;2026-08-23;00281445;Bayu cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;2-0012362565;-8.3041175;114.2082139;1677
3ID;2026-08-23;00312288;LRH;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-28825219589;-8.1995002;114.3614462;299198
3ID;2026-08-23;00075875;FORTUNE CELL MASJID;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-28825219593;-8.2090001;114.3731178;176447
3ID;2026-08-23;00046839;fortun 3 CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-28825219589;-8.206516;114.3587346;17508
3ID;2026-08-23;00281515;STAR Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-28825219593;-8.2267067;114.3588306;31327
3ID;2026-08-23;00026383;HR CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-194892646707;-8.3173161;114.3219265;13478
3ID;2026-08-23;00126370;Arfi CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-28825219595;-8.3119474;114.2951694;103250
3ID;2026-08-23;00288481;SND Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;2613052262;-8.2142374;114.3528403;60476
3ID;2026-08-23;00234047;Vivi Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;2-0012362565;-8.275223;114.0754118;6782
3ID;2026-08-23;00495122;Bintang Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;2613051225;-8.0055565;114.404974;9190243
3ID;2026-08-23;00304255;WJ Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-194892646707;-8.3998169;114.2671927;14015
3ID;2026-08-23;00460907;ZIZU CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;2613051225;-8.0475558;114.4211307;6681
3ID;2026-08-23;00431723;Giat cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-28825219595;-8.2513899;114.3407868;86206
3ID;2026-08-23;00026219;LANCAR CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-28825219593;-8.2192374;114.3539546;4712
3ID;2026-08-23;00134851;Dariz CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-28825219595;-8.2723006;114.319736;108988
3ID;2026-08-23;00335635;ALFAN CELL 2;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-28825219595;-8.2753393;114.3545056;697515
3ID;2026-08-23;12298567;sv cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;2-0012362565;-8.301917;114.1377898;4195
3ID;2026-08-23;00014935;Gunawan cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-28825219593;-8.1832357;114.3557057;64050
3ID;2026-08-23;00152942;BUNDA Phone CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-28825219595;-8.3105193;114.2918965;339695
3ID;2026-08-23;12298352;Arkhan cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-28825219595;-8.3068564;114.2862407;8640
3ID;2026-08-23;00126340;COISU CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-28825219593;-8.2199052;114.3737472;117439
3ID;2026-08-23;00327854;SABAR CELLULAR;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-194892646707;-8.3440334;114.2812657;7982
3ID;2026-08-23;00083681;KODAM CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;2613051225;-8.1237224;114.3970203;425136
3ID;2026-08-23;00417650;LINTANG CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;2613051225;-8.0374653;114.4319392;18666
3ID;2026-08-23;00037307;CAVARO 1 CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-194892646707;-8.3658856;114.2269976;409036
3ID;2026-08-23;00424086;Bintang Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;2613051225;-8.1461083;114.3905033;59588
3ID;2026-08-23;00301137;MBC CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-28825219595;-8.3112335;114.2912089;444303
3ID;2026-08-23;00297956;Quenzi Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;2613051225;-7.9673367;114.406006;207021
3ID;2026-08-23;00055589;KODAM 2 CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;2613051225;-8.131322;114.3962613;175976
3ID;2026-08-23;00494938;teras digital cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-194892646707;-8.3654823;114.2297799;12317
3ID;2026-08-23;00577785;Barokah cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-194892646707;-8.3654325;114.3412895;8279
3ID;2026-08-23;00416101;PELANGI CELL 2;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;2613051225;-7.947504;114.395741;226900
3ID;2026-08-23;00327860;Barokah cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;2-0012362565;-8.3133552;114.1572128;986
3ID;2026-08-23;00414948;Askuri Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-28825219595;-8.2875836;114.3165959;113918
3ID;2026-08-23;00415715;Abhieta Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;2613051225;-8.1371565;114.3191748;9719
3ID;2026-08-23;00153404;Q2 CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;2613051225;-8.180231;114.356899;1420
3ID;2026-08-23;00210506;Adinda Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-194892646707;-8.3986015;114.2688742;711
3ID;2026-08-23;00339760;bakat cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-28825219589;-8.173647;114.2836745;27959
3ID;2026-08-23;00451110;Murni Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-28825219595;-8.258489;114.2956395;12691
3ID;2026-08-23;00478552;Mewah Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-194892646707;-8.380609;114.2640426;9521
3ID;2026-08-23;SH012650;Sofia cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;2613051225;-8.0657534;114.4187532;0
3ID;2026-08-23;SH012828;Putra cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;1-28825219595;-8.2877796;114.3171915;20500
3ID;2026-08-23;SH013074;Wijaya cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-BANYUWANGI;2613051225;-7.941502;114.3926131;0
3ID;2026-08-23;00552266;Camp Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-135256281872;-7.2046845;109.9128494;6100
3ID;2026-08-23;00565359;Afif Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;2613052702;-7.4213999;109.8982576;81536
3ID;2026-08-23;00251169;NEZKA CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-28825219243;-7.3431987;109.9011206;249473
3ID;2026-08-23;00121917;JAVANICA CLL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-28825219243;-7.3577466;109.9005735;198076
3ID;2026-08-23;00361198;AURORA CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-28825219245;-7.3731192;109.982499;207825
3ID;2026-08-23;00225246;LOVE CELL 3;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;2613052702;-7.4590709;109.857314;24647
3ID;2026-08-23;00229911;REDS CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-28825219243;-7.3531277;109.9026626;154832
3ID;2026-08-23;00233373;KHARISMA T;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;2613052702;-7.39641;109.8548867;5213
3ID;2026-08-23;00238981;Indo Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-135256281872;-7.3029663;109.9029048;5500
3ID;2026-08-23;00527491;THARWA CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-28825219245;-7.3515027;109.9826017;117797
3ID;2026-08-23;00257908;Zona Kuata cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-28825219245;-7.3593911;109.9424074;205827
3ID;2026-08-23;00443664;Kidung Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;2613052702;-7.4247;109.8617683;11114
3ID;2026-08-23;00085572;LUNAR CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-28825219243;-7.3653155;109.8999403;304697
3ID;2026-08-23;00238212;LOVE CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;2613052702;-7.4587033;109.85727;46047
3ID;2026-08-23;00127779;Xena Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-135256281872;-7.297887;109.9194248;394865
3ID;2026-08-23;00361050;POS CELL KALIKAJAR;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-28825219245;-7.4138004;109.9715179;148381
3ID;2026-08-23;00383857;Estri Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-135256281872;-7.3001244;109.9226305;362016
3ID;2026-08-23;00123012;CARTAGO CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-28825219245;-7.3895034;109.9633229;268597
3ID;2026-08-23;12299453;SW Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;2613052702;-7.4167349;109.8994585;8143
3ID;2026-08-23;00230432;JK CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-28825219243;-7.3377954;109.909254;36745
3ID;2026-08-23;00225019;OKEM CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-28825219243;-7.3767554;109.8946432;96678
3ID;2026-08-23;00238986;MBAH NDROID CLL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-28825219243;-7.3596182;109.9034434;126330
3ID;2026-08-23;00579799;YKP CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-28825219243;-7.338272;109.8813904;86453
3ID;2026-08-23;00472295;Zhifa Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-135256281872;-7.2795202;109.9175447;77575
3ID;2026-08-23;00243580;FJ Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;2613052702;-7.3961943;109.8553043;13730
3ID;2026-08-23;00472275;IBRA CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-28825219245;-7.3854036;109.9588464;18819
3ID;2026-08-23;00415220;AINALANA CELL KERTEK;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-28825219245;-7.3888533;109.9633662;13407
3ID;2026-08-23;00263156;FARA CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-28825219245;-7.3731425;109.9400837;15577
3ID;2026-08-23;00190164;BENING CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;2613052702;-7.4600236;109.8530073;203237
3ID;2026-08-23;00130858;FIRDAUS CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-28825219245;-7.3802484;109.972307;200854
3ID;2026-08-23;00505784;Syahira cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;2613052702;-7.4592967;109.783085;6306
3ID;2026-08-23;00136500;Galeri Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-135256281872;-7.2946973;109.9222703;301090
3ID;2026-08-23;00472277;Rehan cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;2613052702;-7.3902883;109.825565;154133
3ID;2026-08-23;00224931;MJ CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;2613052702;-7.4105226;109.8862354;569594
3ID;2026-08-23;00136494;AZ TRONIK;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-28825219243;-7.3640094;109.8993876;261101
3ID;2026-08-23;00529310;Fixtech;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-135256281872;-7.2645711;109.9512463;6100
3ID;2026-08-23;00246447;ORION CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-28825219245;-7.3833966;109.9124734;219153
3ID;2026-08-23;00503151;WB CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-28825219243;-7.3640861;109.9030572;121198
3ID;2026-08-23;00290251;rizky cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-28825219243;-7.332273;109.9142295;515990
3ID;2026-08-23;00085445;ANA CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-28825219245;-7.3932092;109.9664757;14369
3ID;2026-08-23;00393542;Rayyan Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-28825219243;-7.3534972;109.9052522;141512
3ID;2026-08-23;00311710;Dina Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-135256281872;-7.280426;109.9177066;180864
3ID;2026-08-23;SH004407;faiz cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;2613052702;-7.460760399462029;109.8528803139925;15000
3ID;2026-08-23;SH005018;QENA CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;2613052702;-7.420217416220377;109.83820427209139;8160
3ID;2026-08-23;SH025799;capoenk cell 2;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;2613052702;-7.407745352125263;109.79424152523279;0
3ID;2026-08-23;SH004975;BTS 2 CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;SOLO;MC-SUKOHARJO;1-135265083743;-7.6873706;110.844852;1000
3ID;2026-08-23;SH004325;WORLD cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;SOLO;MC-SUKOHARJO;DSESOLSUK3ID05;-7.574574;110.718844;90000
3ID;2026-08-23;SH004886;KEMPRUT CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;SOLO;MC-SUKOHARJO;DSESOLSUK3ID05;-7.5849148;110.7301667;10000
3ID;2026-08-23;SH004306;andi cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;SOLO;MC-SUKOHARJO;DSESOLSUK3ID07;-7.6299855;110.8440678;0
3ID;2026-08-23;00494175;My cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-28825219599;-8.388664;114.116429;8799
3ID;2026-08-23;00461941;Wiland Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-178089395779;-8.4613972;114.2902717;32
3ID;2026-08-23;00461935;Baginda cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-178089395779;-8.4793623;114.3429455;56954
3ID;2026-08-23;00494791;Sinyo Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-28825219599;-8.3923141;114.1449393;6241
3ID;2026-08-23;00299217;arsya cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-135855477779;-8.4012708;114.2109525;4129
3ID;2026-08-23;00494776;Irul 2 cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-135855477779;-8.3669161;114.1511761;4327
3ID;2026-08-23;00461886;Mila Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-178089395779;-8.4423189;114.3160235;6250
3ID;2026-08-23;00207190;Rendy Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;2613052887;-8.2932925;114.008245;242
3ID;2026-08-23;00196655;MELATI Cel;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-135855477779;-8.3679236;114.1862584;12286
3ID;2026-08-23;00433925;Messi Cel;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;2613052887;-8.27431;113.9410487;955
3ID;2026-08-23;00189355;Sumekar Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;2613052887;-8.3288098;114.0978278;207544
3ID;2026-08-23;00570135;RIZKY CELLULAR;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-178089395779;-8.4279949;114.3364285;57087
3ID;2026-08-23;00331799;ZIFA CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-28825219599;-8.450223;114.100352;91978
3ID;2026-08-23;00494390;Tini Cell Kalibaru;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;2613052887;-8.3167918;114.0574345;89986
3ID;2026-08-23;00205179;Andika Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-135855477779;-8.3499259;114.1542521;12493
3ID;2026-08-23;00025849;aska;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-178089395779;-8.4329344;114.3375312;32993
3ID;2026-08-23;00495590;WA CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-178089395779;-8.4358544;114.3272898;100466
3ID;2026-08-23;00126382;WTC CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-28825219599;-8.4399214;114.1879788;15032
3ID;2026-08-23;00315009;Duta cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;2613052887;-8.2742258;113.9410623;1917
3ID;2026-08-23;00332095;fazza cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;2613052887;-8.3005417;113.9687239;442002
3ID;2026-08-23;00471614;Ibul Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;2613052887;-8.298772521558233;113.9899154305966;3502
3ID;2026-08-23;00046693;ELBARCA cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-178089395779;-8.4366023;114.3338029;8315
3ID;2026-08-23;00261784;Reza Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;2613052887;-8.2901564;113.9852381;7122
3ID;2026-08-23;00126582;baba cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-178089395779;-8.433882;114.3375501;654981
3ID;2026-08-23;00099331;Zafran Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;2613052887;-8.2832301;113.9743355;113862
3ID;2026-08-23;00010723;Zian Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;2613052887;-8.2965438;114.0299449;173935
3ID;2026-08-23;00037321;STAR CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-135855477779;-8.3648779;114.1584892;121661
3ID;2026-08-23;12317772;YASHA CALL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-28825219599;-8.4040902;114.1626052;100290
3ID;2026-08-23;00158734;TATo cell 4 N;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-178089395779;-8.4373233;114.3367851;226318
3ID;2026-08-23;00036873;ANUGERAH CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-178089395779;-8.4313927;114.33622;221000
3ID;2026-08-23;00245836;KIA CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-178089395779;-8.4462967;114.3156183;6994
3ID;2026-08-23;00055581;Sale Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-28825219599;-8.4398022;114.1908194;3375
3ID;2026-08-23;00075880;BAMBANG CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;2613052887;-8.3020932;114.1041245;30159
3ID;2026-08-23;00098632;muhklis cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-178089395779;-8.4309886;114.3103315;50969
3ID;2026-08-23;12333375;FIA;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-135855477779;-8.4167956;114.2474913;185870
3ID;2026-08-23;SH010585;Bias Call;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-28825219599;-8.4438176;114.1008737;164600
3ID;2026-08-23;SH008664;Azka Call;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-28825219599;-8.4451924;114.1842596;0
3ID;2026-08-23;SH010681;ILA CALL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-28825219599;-8.3918496;114.1484681;0
3ID;2026-08-23;00366029;Gudang Kartu Patosan;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219207;-7.5771917;110.2939854;12318
3ID;2026-08-23;00577768;pangestu cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219207;-7.55573481;110.3589179;79414
3ID;2026-08-23;00172761;RANI JAYA CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;2613052088;-7.6067574;110.2117967;171902
3ID;2026-08-23;00066629;GANDEM MAREM CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219217;-7.5609341;110.2281017;94660
3ID;2026-08-23;00540778;Al nilam;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219207;-7.5965137;110.3329744;337346
3ID;2026-08-23;00471992;prima cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219207;-7.5702503;110.2975797;310193
3ID;2026-08-23;00553452;Enda Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;2613052090;-7.5507941;110.1627164;289983
3ID;2026-08-23;00310290;BIURA CELLULER;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219207;-7.56421568;110.3059078;107452
3ID;2026-08-23;00268486;AJI CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219217;-7.5426857;110.2957627;131996
3ID;2026-08-23;00507960;zalva cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219217;-7.5710899;110.2557271;100550
3ID;2026-08-23;00278577;PIXEL CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;2613052088;-7.6127234;110.24749;315178
3ID;2026-08-23;00496572;sholla 2 cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;2613052088;-7.6041789;110.2566526;83033
3ID;2026-08-23;00345943;BARA CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;2613052090;-7.5925625;110.1667007;151436
3ID;2026-08-23;00136009;CHAKRAM CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219207;-7.6169293;110.3194785;234877
3ID;2026-08-23;00559545;Awan Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-135220401504;-7.47249667;110.3061911;91161
3ID;2026-08-23;00546734;vita cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219207;-7.5866785;110.3535089;9297
3ID;2026-08-23;00508039;ciput cell Sawitan;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;2613052088;-7.5954196;110.2213698;7950
3ID;2026-08-23;00265994;KODA CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219207;-7.5782411;110.2975621;446267
3ID;2026-08-23;00013389;ABIZAR CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;2613052090;-7.5983741;110.1886056;107721
3ID;2026-08-23;00504613;bejo cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;2613052088;-7.6130293;110.2076856;519241
